Index,SMU-1 Time (s),SMU-1 Resistance (Ω),SMU-1 Voltage (V),SMU-1 Current (A)
,0.1172,503.9149347,4.997895241,0.009918133
,0.1174,502.1532887,4.997811317,0.00995276
,0.1176,500.4314793,4.997848988,0.00998708
,0.1178,498.686241,4.997886658,0.010022107
,0.118,497.0785754,4.997790813,0.010054328
,0.1182,495.4511557,4.997904301,0.010087582
,0.1184,493.8075029,4.99785471,0.010121059
,0.1186,492.2505492,4.99789238,0.010153147
,0.1188,490.6104983,4.997831345,0.010186964
,0.119,489.1073628,4.99793911,0.010218491
,0.1192,487.6098076,4.997915745,0.010249826
,0.1194,486.1938036,4.997869015,0.010279582
,0.1196,484.7392861,4.997863293,0.010310415
,0.1198,483.2498036,4.997819901,0.010342104
,0.12,480.9732051,3.889869452,0.008087497
,0.1202,515.870168,0.564551651,0.001094368
,0.1204,550.9861655,0.49758926,0.000903088
,0.1206,567.7909237,0.499095261,0.000879012
,0.1208,580.8943178,0.49913305,0.000859249
,0.121,591.1201614,0.499101073,0.000844331
,0.1212,599.9341265,0.499019682,0.000831791
,0.1214,606.7305532,0.499080718,0.000822574
,0.1216,612.9853469,0.499101073,0.000814214
,0.1218,617.8466331,0.49908945,0.000807789
,0.122,622.9103752,0.498993516,0.000801068
,0.1222,626.9659005,0.499121428,0.00079609
,0.1224,630.496639,0.499054551,0.000791526
,0.1226,634.5357183,0.498999327,0.000786401
,0.1228,636.9933827,0.499069095,0.000783476
,0.123,640.2030203,0.499002218,0.000779444
,0.1232,642.4875449,0.499112695,0.000776844
,0.1234,644.9339963,0.49888885,0.00077355
,0.1236,646.5061139,0.499054551,0.000771925
,0.1238,648.3717485,0.498952806,0.000769547
,0.124,650.0495022,0.49913016,0.000767834
,0.1242,651.4896749,0.499013871,0.000765958
,0.1244,653.0536698,0.498996407,0.000764097
,0.1246,654.2755555,0.499031305,0.000762723
,0.1248,655.700253,0.498984784,0.000760995
,0.125,656.856471,0.499098182,0.000759828
,0.1252,658.0388599,0.498976052,0.000758277
,0.1254,658.9268337,0.499016762,0.000757317
,0.1256,660.183262,0.49905166,0.000755929
,0.1258,660.9004001,0.49900803,0.000755043
,0.126,661.6929432,0.499098182,0.000754275
,0.1262,662.4210435,0.499060363,0.000753388
,0.1264,663.2118342,0.49904874,0.000752473
,0.1266,664.0600693,0.498990595,0.000751424
,0.1268,664.889166,0.499034196,0.000750552
,0.127,665.6346047,0.498964429,0.000749607
,0.1272,666.3124809,0.499069095,0.000749002
,0.1274,666.3588423,0.49892664,0.000748736
,0.1276,667.4211139,0.49905166,0.000747731
,0.1278,667.3506491,0.499077827,0.000747849
,0.128,668.0838772,0.498935372,0.000746815
,0.1282,668.4230605,0.499060363,0.000746623
,0.1284,669.1886011,0.498949885,0.000745604
,0.1286,669.4139971,0.499147594,0.000745649
,0.1288,669.8349246,0.498897552,0.000744807
,0.129,670.2834224,0.499063283,0.000744556
,0.1292,670.5974005,0.499019682,0.000744142
,0.1294,671.0712431,0.498856872,0.000743374
,0.1296,671.1629259,0.499083638,0.00074361
,0.1298,672.0688605,0.498853952,0.000742266
,0.13,672.1825406,0.499057472,0.000742443
,0.1302,672.0691184,0.498804539,0.000742192
,0.1304,672.6688154,0.499080718,0.000741941
,0.1306,672.2114415,0.498949885,0.000742251
,0.1308,672.9028808,0.498976052,0.000741528
,0.131,673.5798758,0.498990595,0.000740804
,0.1312,673.861455,0.49897024,0.000740464
,0.1314,674.1697929,0.499069095,0.000740272
,0.1316,674.2515019,0.49897024,0.000740036
,0.1318,674.4736745,0.499005139,0.000739844
,0.132,674.7318234,0.499016762,0.000739578
,0.1322,675.1672554,0.499019682,0.000739105
,0.1324,675.1892077,0.498976052,0.000739017
,0.1326,675.3500598,0.499005139,0.000738884
,0.1328,675.5563751,0.499147594,0.000738869
,0.133,675.8832805,0.498949885,0.000738219
,0.1332,676.1084572,0.499066174,0.000738145
,0.1334,676.4998203,0.498935372,0.000737525
,0.1336,676.1903382,0.499016762,0.000737983
,0.1338,676.7851793,0.499045849,0.000737377
,0.134,676.8923387,0.499074906,0.000737303
,0.1342,676.719374,0.49896735,0.000737333
,0.1344,677.293209,0.499060363,0.000736845
,0.1346,677.4921054,0.499016762,0.000736565
,0.1348,677.6480993,0.498961538,0.000736314
,0.135,677.8235692,0.499080718,0.000736299
,0.1352,677.98203,0.498946995,0.00073593
,0.1354,678.1900598,0.499040008,0.000735841
,0.1356,678.2041531,0.49897024,0.000735723
,0.1358,678.7496504,0.498990595,0.000735161
,0.136,678.1171934,0.499086529,0.000735989
,0.1362,678.8261448,0.499016762,0.000735117
,0.1364,678.4917995,0.499141783,0.000735664
,0.1366,678.8870179,0.498941183,0.00073494
,0.1368,679.2575407,0.499042928,0.000734689
,0.137,679.2405634,0.49897024,0.0007346
,0.1372,679.2453283,0.499013871,0.000734659
,0.1374,679.2560051,0.498961538,0.000734571
,0.1376,679.3517625,0.499072015,0.00073463
,0.1378,679.4818694,0.499037117,0.000734438
,0.138,679.3846856,0.498955697,0.000734423
,0.1382,679.4451859,0.499060363,0.000734512
,0.1384,679.9266134,0.499002218,0.000733906
,0.1386,680.0738982,0.499040008,0.000733803
,0.1388,679.9129164,0.499002218,0.000733921
,0.139,680.2400495,0.499031305,0.000733611
,0.1392,679.9079284,0.49904874,0.000733995
,0.1394,680.4386365,0.499086529,0.000733478
,0.1396,680.3651014,0.499022573,0.000733463
,0.1398,680.3168575,0.498946995,0.000733404
,0.14,680.4822341,0.499118507,0.000733478
,0.1402,680.773666,0.49897024,0.000732946
,0.1404,680.7990896,0.49908945,0.000733094
,0.1406,681.0722444,0.49900803,0.00073268
,0.1408,681.2526085,0.498999327,0.000732473
,0.141,680.8389038,0.49900803,0.000732931
,0.1412,681.6512379,0.498999327,0.000732045
,0.1414,681.2392002,0.499019682,0.000732518
,0.1416,681.3887995,0.498917907,0.000732207
,0.1418,681.495685,0.499106884,0.00073237
,0.142,681.7858657,0.49892664,0.000731794
,0.1422,681.5421242,0.499060363,0.000732252
,0.1424,681.50878,0.499066174,0.000732296
,0.1426,681.9044905,0.498973161,0.000731735
,0.1428,681.8039955,0.499101073,0.00073203
,0.143,682.0956375,0.499002218,0.000731572
,0.1432,682.1059916,0.499040008,0.000731617
,0.1434,681.9004991,0.49897024,0.000731735
,0.1436,682.3523697,0.499069095,0.000731395
,0.1438,682.2797635,0.498935372,0.000731277
,0.144,682.5273232,0.499045849,0.000731173
,0.1442,682.1470271,0.499019682,0.000731543
,0.1444,682.5606853,0.499040008,0.000731129
,0.1446,682.3266379,0.499060363,0.00073141
,0.1448,682.4891479,0.498987705,0.000731129
,0.145,682.7580366,0.499063283,0.000730952
,0.1452,682.4979354,0.498903394,0.000730996
,0.1454,682.7931022,0.499028385,0.000730863
,0.1456,682.4790623,0.49897024,0.000731114
,0.1458,682.693287,0.499086529,0.000731055
,0.146,682.6973593,0.498938262,0.000730834
,0.1462,683.1280055,0.498990595,0.00073045
,0.1464,683.244612,0.499005139,0.000730346
,0.1466,683.4407234,0.49888593,0.000729962
,0.1468,683.0602918,0.499112695,0.000730701
,0.147,683.2057543,0.49888593,0.000730213
,0.1472,683.2511226,0.499060363,0.00073042
,0.1474,682.8667955,0.49909234,0.000730878
,0.1476,683.511194,0.49900803,0.000730066
,0.1478,683.3874632,0.499069095,0.000730287
,0.148,683.7495129,0.49892953,0.000729696
,0.1482,683.6168342,0.499095261,0.00073008
,0.1484,683.579705,0.498946995,0.000729903
,0.1486,683.660007,0.499066174,0.000729992
,0.1488,683.4495922,0.498973161,0.00073008
,0.149,683.6811758,0.49901095,0.000729888
,0.1492,683.6417627,0.499022573,0.000729947
,0.1494,683.7065556,0.498978972,0.000729815
,0.1496,683.8338053,0.49905166,0.000729785
,0.1498,683.9276048,0.498938262,0.000729519
,0.15,683.815765,0.499028385,0.00072977
,0.1502,683.7969132,0.498923719,0.000729637
,0.1504,683.7950404,0.499124348,0.000729933
,0.1506,684.1080247,0.498978972,0.000729386
,0.1508,683.9839567,0.499040008,0.000729608
,0.151,683.9700967,0.499040008,0.000729623
,0.1512,684.3185415,0.49905166,0.000729268
,0.1514,684.1917049,0.499040008,0.000729386
,0.1516,684.2589352,0.499028385,0.000729298
,0.1518,684.1743233,0.499077827,0.00072946
,0.152,684.0186375,0.498944074,0.000729431
,0.1522,684.304888,0.499072015,0.000729312
,0.1524,684.5602192,0.499045849,0.000729002
,0.1526,684.2213817,0.499031305,0.000729342
,0.1528,684.2642697,0.498961538,0.000729194
,0.153,684.9205202,0.498984784,0.000728529
,0.1532,684.4356793,0.499086529,0.000729194
,0.1534,684.535727,0.49896735,0.000728914
,0.1536,685.0639981,0.499069095,0.0007285
,0.1538,684.6748063,0.49900803,0.000728825
,0.154,684.6973763,0.499095261,0.000728928
,0.1542,684.8175698,0.49901095,0.000728677
,0.1544,684.7799504,0.499013871,0.000728721
,0.1546,685.166708,0.499002218,0.000728293
,0.1548,684.7233829,0.498891741,0.000728603
,0.155,684.4462985,0.499165028,0.000729298
,0.1552,685.1520208,0.498900473,0.00072816
,0.1554,684.8002121,0.499069095,0.000728781
,0.1556,684.7879252,0.499019682,0.000728721
,0.1558,685.1938871,0.498920828,0.000728145
,0.156,684.7842637,0.499057472,0.000728781
,0.1562,685.0451512,0.498944074,0.000728338
,0.1564,685.229062,0.499118507,0.000728397
,0.1566,685.3271206,0.498946995,0.000728042
,0.1568,685.4653697,0.499118507,0.000728145
,0.157,685.1783832,0.49897024,0.000728234
,0.1572,685.3494993,0.499013871,0.000728116
,0.1574,685.6633416,0.498999327,0.000727761
,0.1576,685.8124767,0.498996407,0.000727599
,0.1578,685.3975093,0.499069095,0.000728145
,0.158,685.712684,0.498944074,0.000727628
,0.1582,685.8405553,0.499037117,0.000727628
,0.1584,685.4185631,0.498952806,0.000727953
,0.1586,685.7648861,0.499022573,0.000727688
,0.1588,685.6255276,0.499002218,0.000727806
,0.159,685.6875712,0.499057472,0.000727821
,0.1592,685.6017405,0.499005139,0.000727835
,0.1594,686.0911214,0.499016762,0.000727333
,0.1596,685.7135655,0.499086529,0.000727835
,0.1598,685.8879016,0.49897024,0.000727481
,0.16,685.9299215,0.49901095,0.000727496
,0.1602,686.0811907,0.499019682,0.000727348
,0.1604,686.4434343,0.498978972,0.000726905
,0.1606,686.0708304,0.498941183,0.000727244
,0.1608,686.1983936,0.498973161,0.000727156
,0.161,686.5752082,0.499034196,0.000726846
,0.1612,686.2659339,0.498941183,0.000727038
,0.1614,686.2545654,0.499054551,0.000727215
,0.1616,686.1540907,0.498880118,0.000727067
,0.1618,686.1730057,0.499066174,0.000727318
,0.162,686.0868125,0.498952806,0.000727244
,0.1622,686.7623534,0.49896735,0.00072655
,0.1624,685.9123777,0.499069095,0.000727599
,0.1626,686.4712265,0.498958617,0.000726846
,0.1628,686.5255797,0.499069095,0.000726949
,0.163,686.4532078,0.498935372,0.000726831
,0.1632,687.1260997,0.49913016,0.000726403
,0.1634,686.4496133,0.499013871,0.000726949
,0.1636,686.7963698,0.499002218,0.000726565
,0.1638,687.2037333,0.499054551,0.00072621
,0.164,686.9000821,0.498996407,0.000726447
,0.1642,686.5512962,0.499037117,0.000726875
,0.1644,686.8479453,0.498938262,0.000726417
,0.1646,686.7208245,0.49904874,0.000726713
,0.1648,686.7422146,0.498932451,0.000726521
,0.165,686.5391194,0.498987705,0.000726816
,0.1652,686.506853,0.498903394,0.000726727
,0.1654,686.5316983,0.499103993,0.000726993
,0.1656,686.3198573,0.49897024,0.000727023
,0.1658,686.6210711,0.499037117,0.000726801
,0.166,686.5252093,0.498987705,0.000726831
,0.1662,687.0359287,0.499013871,0.000726329
,0.1664,686.7522362,0.498949885,0.000726536
,0.1666,686.6404076,0.498909205,0.000726595
,0.1668,686.8023469,0.498996407,0.00072655
,0.167,686.7564431,0.498993516,0.000726595
,0.1672,686.7204307,0.49896735,0.000726595
,0.1674,686.726406,0.498961538,0.00072658
,0.1676,686.5450482,0.498981863,0.000726801
,0.1678,686.7187467,0.499037117,0.000726698
,0.168,687.0537312,0.498976052,0.000726255
,0.1682,686.9561798,0.499057472,0.000726476
,0.1684,686.9538743,0.498964429,0.000726343
,0.1686,686.4218653,0.499054551,0.000727038
,0.1688,686.4236408,0.499005139,0.000726964
,0.169,686.9198097,0.49892953,0.000726329
,0.1692,686.8823748,0.499054551,0.00072655
,0.1694,687.2093118,0.49892664,0.000726018
,0.1696,687.0819719,0.499057472,0.000726343
,0.1698,687.1934133,0.498955697,0.000726078
,0.17,686.7208919,0.499069095,0.000726742
,0.1702,687.2635668,0.499037117,0.000726122
,0.1704,687.1095102,0.498935372,0.000726137
,0.1706,686.6152264,0.499063283,0.000726846
,0.1708,687.0616655,0.498961538,0.000726225
,0.171,686.6848179,0.499022573,0.000726713
,0.1712,687.0178677,0.498990595,0.000726314
,0.1714,686.4534567,0.498996407,0.00072692
,0.1716,687.1256737,0.498987705,0.000726196
,0.1718,686.9518583,0.498973161,0.000726358
,0.172,687.3553492,0.499002218,0.000725974
,0.1722,687.1235106,0.498955697,0.000726151
,0.1724,687.0579152,0.499019682,0.000726314
,0.1726,687.2791361,0.498906285,0.000725915
,0.1728,686.9801783,0.499074906,0.000726476
,0.173,687.2950452,0.498877227,0.000725856
,0.1732,687.0380141,0.499066174,0.000726403
,0.1734,687.2252189,0.498917907,0.000725989
,0.1736,687.2875326,0.499034196,0.000726092
,0.1738,687.2793255,0.49896735,0.000726004
,0.174,687.7012657,0.499060363,0.000725694
,0.1742,687.4631309,0.498958617,0.000725797
,0.1744,687.6289601,0.49892664,0.000725575
,0.1746,687.5735034,0.499109805,0.0007259
,0.1748,687.6529037,0.498923719,0.000725546
,0.175,687.5850861,0.498976052,0.000725694
,0.1752,687.5631916,0.49901095,0.000725767
,0.1754,687.7411593,0.499028385,0.000725605
,0.1756,687.7029818,0.498949885,0.000725531
,0.1758,687.8111172,0.498987705,0.000725472
,0.176,687.8572753,0.49905166,0.000725516
,0.1762,687.9671434,0.498958617,0.000725265
,0.1764,687.81518,0.49901095,0.000725502
,0.1766,687.6970886,0.498996407,0.000725605
,0.1768,687.9952699,0.499040008,0.000725354
,0.177,688.3638218,0.499083638,0.000725029
,0.1772,688.2674619,0.498912096,0.000724881
,0.1774,687.6213769,0.499083638,0.000725812
,0.1776,688.3236803,0.498973161,0.000724911
,0.1778,687.8692906,0.499080718,0.000725546
,0.178,688.0531895,0.49897024,0.000725191
,0.1782,688.0413828,0.499063283,0.000725339
,0.1784,687.6490777,0.498981863,0.000725634
,0.1786,687.8551959,0.499019682,0.000725472
,0.1788,687.9971389,0.49897024,0.00072525
,0.179,688.0071634,0.498946995,0.000725206
,0.1792,687.7853886,0.499101073,0.000725664
,0.1794,688.2155012,0.499016762,0.000725088
,0.1796,688.1977278,0.499197036,0.000725369
,0.1798,688.5481007,0.498952806,0.000724645
,0.18,688.2576412,0.499118507,0.000725191
,0.1802,687.7792173,0.499025494,0.000725561
,0.1804,688.4478916,0.498961538,0.000724763
,0.1806,688.107394,0.499019682,0.000725206
,0.1808,688.2835629,0.498984784,0.00072497
,0.181,687.9795396,0.49917084,0.000725561
,0.1812,688.4799183,0.498944074,0.000724704
,0.1814,688.4159429,0.499121428,0.000725029
,0.1816,688.0812459,0.49897024,0.000725162
,0.1818,688.0994287,0.499074906,0.000725295
,0.182,688.0192476,0.498996407,0.000725265
,0.1822,688.0092643,0.499019682,0.00072531
,0.1824,688.0393003,0.49901095,0.000725265
,0.1826,688.1174059,0.499037117,0.000725221
,0.1828,687.8332261,0.499054551,0.000725546
,0.183,687.8949865,0.498906285,0.000725265
,0.1832,688.1094396,0.49909234,0.00072531
,0.1834,687.9111245,0.498978972,0.000725354
,0.1836,688.5220464,0.498984784,0.000724719
,0.1838,687.9252385,0.499019682,0.000725398
,0.184,688.3937702,0.498952806,0.000724807
,0.1842,688.0272604,0.499002218,0.000725265
,0.1844,688.2053507,0.498917907,0.000724955
,0.1846,688.37581,0.499031305,0.00072494
,0.1848,688.0170639,0.498903394,0.000725132
,0.185,688.2696137,0.499066174,0.000725103
,0.1852,688.1412635,0.498932451,0.000725044
,0.1854,688.1314446,0.499057472,0.000725236
,0.1856,688.1234663,0.49909234,0.000725295
,0.1858,688.467914,0.498915017,0.000724674
,0.186,687.8473195,0.499074906,0.000725561
,0.1862,688.1793425,0.498949885,0.000725029
,0.1864,688.0934816,0.499101073,0.000725339
,0.1866,688.165382,0.498990595,0.000725103
,0.1868,688.5922298,0.498984784,0.000724645
,0.187,688.8028692,0.499045849,0.000724512
,0.1872,688.1933836,0.49897024,0.000725044
,0.1874,688.2335072,0.499019682,0.000725073
,0.1876,688.6022437,0.498961538,0.000724601
,0.1878,688.5581926,0.49905166,0.000724778
,0.188,688.6142535,0.49897024,0.000724601
,0.1882,687.9812004,0.498999327,0.00072531
,0.1884,688.3236803,0.498973161,0.000724911
,0.1886,688.5641879,0.498984784,0.000724674
,0.1888,688.1533486,0.499002218,0.000725132
,0.189,688.4599507,0.498990595,0.000724792
,0.1892,688.9633288,0.499060363,0.000724364
,0.1894,689.0236187,0.498920828,0.000724098
,0.1896,688.4459629,0.49909234,0.000724955
,0.1898,688.5721678,0.498949885,0.000724615
,0.19,688.6243891,0.499069095,0.000724733
,0.1902,688.5161184,0.499031305,0.000724792
,0.1904,688.5240438,0.498976052,0.000724704
,0.1906,688.7406718,0.49905166,0.000724586
,0.1908,688.7767385,0.498996407,0.000724468
,0.191,688.6704579,0.49909234,0.000724719
,0.1912,688.7025425,0.498973161,0.000724512
,0.1914,688.716611,0.499054551,0.000724615
,0.1916,688.3056131,0.49897024,0.000724925
,0.1918,688.9854249,0.499045849,0.00072432
,0.192,688.6283493,0.498990595,0.000724615
,0.1922,688.8650083,0.498999327,0.000724379
,0.1924,688.8871259,0.499025494,0.000724394
,0.1926,688.7546855,0.499031305,0.000724541
,0.1928,688.7165415,0.498973161,0.000724497
,0.193,689.0817933,0.498993516,0.000724143
,0.1932,688.8149019,0.499013871,0.000724453
,0.1934,688.8750716,0.499016762,0.000724394
,0.1936,689.0938399,0.498981863,0.000724113
,0.1938,688.885107,0.499115616,0.000724527
,0.194,689.0797704,0.498981863,0.000724128
,0.1942,688.9693512,0.499115616,0.000724438
,0.1944,689.2143651,0.49892664,0.000723906
,0.1946,689.346775,0.499144673,0.000724084
,0.1948,688.7526239,0.498897552,0.000724349
,0.195,689.3650162,0.499045849,0.000723921
,0.1952,688.9432831,0.499005139,0.000724305
,0.1954,689.2967616,0.498935372,0.000723832
,0.1956,688.8790418,0.499040008,0.000724423
,0.1958,689.1521291,0.498932451,0.00072398
,0.196,688.9392928,0.499063283,0.000724394
,0.1962,689.1681601,0.498923719,0.000723951
,0.1964,689.2384393,0.499045849,0.000724054
,0.1966,689.3730957,0.49897024,0.000723803
,0.1968,689.4272504,0.499060363,0.000723877
,0.197,688.9673776,0.499002218,0.000724276
,0.1972,689.702852,0.498984784,0.000723478
,0.1974,689.0757767,0.499019682,0.000724187
,0.1976,689.2967991,0.498915017,0.000723803
,0.1978,689.1741047,0.499060363,0.000724143
,0.198,689.3891266,0.499022573,0.000723862
,0.1982,689.5218122,0.498996407,0.000723685
,0.1984,689.1801503,0.499054551,0.000724128
,0.1986,689.4735206,0.499042928,0.000723803
,0.1988,689.2263586,0.499016762,0.000724024
,0.199,689.238419,0.499025494,0.000724024
,0.1992,689.1721478,0.499069095,0.000724157
,0.1994,689.1058732,0.49897024,0.000724084
,0.1996,689.3869998,0.49909234,0.000723965
,0.1998,689.1902183,0.498990595,0.000724024
,0.2,689.5519123,0.499028385,0.0007237
,0.2002,689.3588592,0.499112695,0.000724024
,0.2004,689.4494977,0.498944074,0.000723685
,0.2006,688.975408,0.49904874,0.000724335
,0.2008,689.346911,0.498981863,0.000723847
,0.201,689.6885578,0.499066174,0.000723611
,0.2012,689.3871092,0.499031305,0.000723877
,0.2014,689.0858119,0.499016762,0.000724172
,0.2016,689.009491,0.499022573,0.000724261
,0.2018,689.3167702,0.499031305,0.000723951
,0.202,689.0215121,0.499112695,0.000724379
,0.2022,688.9292101,0.498964429,0.000724261
,0.2024,689.23639,0.499115616,0.000724157
,0.2026,688.8890836,0.498955697,0.00072429
,0.2028,689.1901964,0.499072015,0.000724143
,0.203,689.0737254,0.499028385,0.000724202
,0.2032,689.0436374,0.499037117,0.000724246
,0.2034,689.5016334,0.499042928,0.000723773
,0.2036,689.4052111,0.499013871,0.000723832
,0.2038,688.9372438,0.49901095,0.00072432
,0.204,689.0316197,0.498987705,0.000724187
,0.2042,689.5176545,0.499095261,0.000723832
,0.2044,689.3912533,0.498871386,0.00072364
,0.2046,689.2825674,0.499098182,0.000724084
,0.2048,689.3730698,0.49901095,0.000723862
,0.205,689.2142852,0.49904874,0.000724084
,0.2052,689.3227189,0.499086529,0.000724024
,0.2054,689.0697782,0.498903394,0.000724024
,0.2056,689.6060565,0.499118507,0.000723773
,0.2058,689.6083968,0.498946995,0.000723522
,0.206,689.3669523,0.499077827,0.000723965
,0.2062,689.0556941,0.498964429,0.000724128
,0.2064,689.4513969,0.499016762,0.000723788
,0.2066,689.2444458,0.499040008,0.000724039
,0.2068,689.6144516,0.498920828,0.000723478
,0.207,689.6181719,0.499106884,0.000723744
,0.2072,689.8376534,0.49897024,0.000723315
,0.2074,689.3047261,0.499042928,0.00072398
,0.2076,689.6706274,0.498981863,0.000723507
,0.2078,689.6302796,0.499054551,0.000723655
,0.208,689.4534159,0.49900803,0.000723773
,0.2082,689.517701,0.499074906,0.000723803
,0.2084,689.3831424,0.498987705,0.000723818
,0.2086,689.8155157,0.498984784,0.00072336
,0.2088,689.5579212,0.499042928,0.000723714
,0.209,689.9564428,0.498944074,0.000723153
,0.2092,689.805288,0.49908945,0.000723522
,0.2094,689.8214183,0.499040008,0.000723434
,0.2096,689.7972583,0.499063283,0.000723493
,0.2098,689.6203229,0.498996407,0.000723581
,0.21,689.9220771,0.499031305,0.000723315
,0.2102,689.6445585,0.498952806,0.000723493
,0.2104,690.2826171,0.498996407,0.000722887
,0.2106,689.6524902,0.499019682,0.000723581
,0.2108,689.5319823,0.498912096,0.000723552
,0.211,690.0205638,0.49909234,0.000723301
,0.2112,689.3951374,0.499037117,0.000723877
,0.2114,689.8858337,0.499045849,0.000723375
,0.2116,689.5880254,0.499095261,0.000723759
,0.2118,689.7632743,0.498946995,0.00072336
,0.212,689.8173568,0.499098182,0.000723522
,0.2122,689.7774315,0.498906285,0.000723286
,0.2124,689.7892236,0.499077827,0.000723522
,0.2126,689.8296821,0.498923719,0.000723256
,0.2128,689.813382,0.499054551,0.000723463
,0.213,689.9664266,0.499002218,0.000723227
,0.2132,690.0893131,0.498958617,0.000723035
,0.2134,689.356973,0.499019682,0.000723892
,0.2136,690.1599103,0.498917907,0.000722902
,0.2138,690.246087,0.49909234,0.000723064
,0.214,689.6001791,0.499022573,0.00072364
,0.2142,689.9581791,0.499098182,0.000723375
,0.2144,689.9282953,0.498923719,0.000723153
,0.2146,689.7791829,0.499040008,0.000723478
,0.2148,690.1275377,0.498976052,0.00072302
,0.215,690.181674,0.499066174,0.000723094
,0.2152,689.9562868,0.499045849,0.000723301
,0.2154,690.1819912,0.498944074,0.000722917
,0.2156,689.9400402,0.499095261,0.000723389
,0.2158,690.1236109,0.498952806,0.00072299
,0.216,689.8052296,0.499109805,0.000723552
,0.2162,689.8698935,0.498973161,0.000723286
,0.2164,689.887733,0.499098182,0.000723448
,0.2166,689.5619568,0.499045849,0.000723714
,0.2168,690.1678585,0.498964429,0.000722961
,0.217,689.8776858,0.499101073,0.000723463
,0.2172,690.0167767,0.498987705,0.000723153
,0.2174,690.0851754,0.499016762,0.000723123
,0.2176,689.9785757,0.49897024,0.000723168
,0.2178,690.1334362,0.49905166,0.000723123
,0.218,689.6888114,0.498964429,0.000723463
,0.2182,689.9665516,0.498941183,0.000723138
,0.2184,690.1152719,0.499069095,0.000723168
,0.2186,689.9665516,0.498941183,0.000723138
,0.2188,689.3931199,0.499045849,0.000723892
,0.219,690.1902567,0.498868495,0.000722799
,0.2192,689.5056369,0.499066174,0.000723803
,0.2194,689.8035464,0.498935372,0.000723301
,0.2196,689.9722908,0.499077827,0.00072333
,0.2198,689.7189174,0.498996407,0.000723478
,0.22,690.028878,0.498976052,0.000723123
,0.2202,690.2928373,0.498952806,0.000722813
,0.2204,674.5928424,0.094698615,0.000140379
,0.2206,1162.874718,0.004035424,3.47E-06
,0.2208,-488.0869989,0.000584385,-1.20E-06
,0.221,40.57024786,-0.00011629,-2.87E-06
,0.2212,200.7489018,-0.000587282,-2.93E-06
